date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:37:38	135986/135986	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:23%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/css/wireframe.css?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/css/wireframeef15.css	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:40	135982/135982	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:25%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/css/main.css?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/css/mainef15.css	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:41	135983/135983	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:26%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/css/media.css?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/css/mediaef15.css	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:42	136022/136022	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:27%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/uploads/wp-less/dt-the7/css/custom-f091ff0521.css?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/uploads/wp-less/dt-the7/css/custom-f091ff0521ef15.css	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:44	136013/136013	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:29%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/royalslider/royalslider.css?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/royalslider/royalslideref15.css	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:45	136061/136061	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:30%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/plugins/pretty-photo/css/prettyPhoto.css?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/plugins/pretty-photo/css/prettyPhotoef15.css	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:47	135989/135989	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:31%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7-child/style.css?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911cs_/http_/estrellasdebetta.com/wp-content/themes/dt-the7-child/styleef15.css	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:36:33%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-includes/js/jquery/jquery.js?ver=1.12.4	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-includes/js/jquery/jqueryb8ff.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:36:33%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:49	136014/136014	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:34%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/pricing-table/js/site/icon.js?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/pricing-table/js/site/iconef15.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:51	136032/136032	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:35%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/pricing-table/js/site/jquery.tipTip.minified.js?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/pricing-table/js/site/jquery.tipTip.minifiedef15.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:36:37%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.2.6	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min5223.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:36:38%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.2.6	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min5223.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:56	135984/135984	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:41%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/modernizr.js?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/modernizref15.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:56	292/292	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2023:06:46%20GMT	https://web.archive.org/_static/images/toolbar/wm_tb_prv_on.png	D:/My%20Web%20Sites/edb2/web.archive.org/_static/images/toolbar/wm_tb_prv_on.png	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:36:42%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2015/06/logo_blanco2.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2015/06/logo_blanco2.png	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:36:43%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2015/05/stripe2.jpg	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2015/05/stripe2.jpg	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:37:58	33908/33908	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Mar%202023%2000:36:43%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20171022100837im_/http_/estrellasdebetta.com/wp-content/uploads/2015/05/stripe2.jpg	D:/My%20Web%20Sites/edb2/web.archive.org/web/20171022100837im_/http_/estrellasdebetta.com/wp-content/uploads/2015/05/stripe2.jpg	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:01	135974/135974	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:46%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/06/Diapositiva1.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/06/Diapositiva1.df.delayed	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:36:47%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/05/leo.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/05/leo.png	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:07	135975/135975	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:51%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/03/Venus-retro-3.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/03/Venus-retro-3.png	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:11	135969/135969	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:55%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/02/febrero.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/02/febrero.png	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:15	135974/135974	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:36:59%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/01/Diapositiva2.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2017/01/Diapositiva2.png	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:20	135977/135977	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:37:03%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2016/12/20161220_102046.jpg	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2016/12/20161220_102046.jpg	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:23	136126/136126	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:37:07%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/wp-content/uploads/2016/12/20161220_102046.jpg	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/wp-content/uploads/2016/12/20161220_102046.jpg	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:27	135967/135967	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:37:11%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2016/12/Vesta.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2016/12/Vesta.png	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:13%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2016/10/Diapositiva16.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2016/10/Diapositiva16.png	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:14%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2015/06/Diapositiva1-2.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2015/06/Diapositiva1-2.ea.delayed	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:15%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2016/09/Diapositiva6-1.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911im_/http_/estrellasdebetta.com/wp-content/uploads/2016/09/Diapositiva6-1.ec.delayed	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:52	594948/594948	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Mar%202023%2000:36:48%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170813044430im_/http_/estrellasdebetta.com/wp-content/uploads/2017/05/leo.png	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170813044430im_/http_/estrellasdebetta.com/wp-content/uploads/2017/05/leo.png	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:38%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/connect.facebook.net/es_LA/sdk.js	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911/http_/connect.facebook.net/es_LA/sdk.ee.delayed	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:39%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/page/2/	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/page/2/index.html	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:38:59	206986/206986	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2030%20Mar%202023%2000:37:43%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703184254/https://connect.facebook.net/es_LA/sdk.js	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703184254/https_/connect.facebook.net/es_LA/sdk.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:45%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/page/3/	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/page/3/index.html	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:46%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:46%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/page/4/	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/page/4/index.html	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:47%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/page/5/	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/page/5/index.html	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:48%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.7	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/contact-form-7/includes/js/scripts4906.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:49%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/instagram-feed/js/sb-instagram.min.js?ver=1.4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/instagram-feed/js/sb-instagram.minb493.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:50%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.0.5	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min8d18.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:50%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:51%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:51%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.0.5	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min8d18.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:52%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.0.5	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min8d18.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:52%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/royalslider/jquery.royalslider.js	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/royalslider/jquery.royalslider.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:53%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/plugins/pretty-photo/js/jquery.prettyPhoto.js	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/plugins/pretty-photo/js/jquery.prettyPhoto.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:53%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/plugins.js	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/plugins.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:54%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/main.js?ver=1.0	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/main5152.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:54%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/dt-dev-code.js?ver=1.0	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/themes/dt-the7/js/dt-dev-code5152.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2030%20Mar%202023%2000:37:55%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce-product-price-based-on-countries/assets/js/wcpbc-frontend.min.js?ver=1.6.9	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-content/plugins/woocommerce-product-price-based-on-countries/assets/js/wcpbc-frontend.min544c.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:14	135945/135945	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:37:58%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-includes/js/wp-embed.min.js?ver=4.8	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170703183911js_/http_/estrellasdebetta.com/wp-includes/js/wp-embed.minef15.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170703183911/http_/estrellasdebetta.com/blog/)
02:39:17	136060/136060	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2030%20Mar%202023%2000:38:02%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170804024247/http_/estrellasdebetta.com/horoscopo/GET	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170804024247/http_/estrellasdebetta.com/horoscopo/GET	(from https://estrellasdebetta.github.io/web.archive.org/web/20170804024247/http_/estrellasdebetta.com/horoscopo/)
02:39:24	31843/31843	---M--	200	added ('OK')	text/javascript	date:Thu,%2030%20Mar%202023%2000:38:04%20GMT	https://estrellasdebetta.github.io/web.archive.org/web/20170804024247/http_/www.google-analytics.com/analytics.js	D:/My%20Web%20Sites/edb2/web.archive.org/web/20170804024247/http_/www.google-analytics.com/analytics.js	(from https://estrellasdebetta.github.io/web.archive.org/web/20170804024247/http_/estrellasdebetta.com/horoscopo/)
